channel,onset_index,step,sub_index,expected_tick,actual_tick,grid_error_ticks,expected_us,actual_us,timing_error_us
2,316,4,5,1978,1980,2,4780409.500,4785442.625,5033.125
2,317,9,0,2028,2028,0,4884555.500,4886164.562,1609.062
2,318,9,1,2030,2030,0,4888721.625,4890801.688,2080.062
2,319,9,2,2032,2033,1,4892887.562,4896015.625,3128.062
2,320,9,3,2034,2035,1,4897053.562,4901035.750,3982.188
2,322,9,5,2038,2038,0,4905388.000,4906555.875,1167.875
2,323,15,0,2100,2100,0,5034531.500,5036140.312,1608.812
2,324,15,1,2102,2103,1,5038707.875,5041773.375,3065.500
2,325,15,2,2104,2105,1,5042863.938,5046435.750,3571.812
2,327,15,4,2108,2108,0,5051195.500,5052884.750,1689.250
2,328,15,5,2110,2111,1,5055365.312,5057951.438,2586.125
2,329,0,0,2112,2113,1,5059527.500,5062945.312,3417.812
2,331,0,2,2116,2116,0,5067859.500,5069081.000,1221.500
2,332,0,3,2118,2118,0,5072031.125,5074108.500,2077.375
2,333,0,4,2120,2121,1,5076191.562,5079309.000,3117.438
2,334,0,5,2122,2123,1,5080362.875,5084422.562,4059.688
2,335,3,0,2148,2148,0,5134515.562,5136051.750,1536.188
2,336,3,1,2150,2150,0,5138682.812,5140704.125,2021.312
2,337,3,2,2152,2153,1,5142847.500,5145908.812,3061.312
2,338,3,3,2154,2155,1,5147013.500,5150944.188,3930.688
2,340,3,5,2158,2158,0,5155350.062,5156470.312,1120.250
2,341,4,0,2160,2160,0,5159511.500,5161403.812,1892.312
2,342,4,1,2162,2162,0,5163687.062,5165274.625,1587.562
2,343,4,2,2164,2165,1,5167843.500,5170882.688,3039.188
2,344,4,3,2166,2167,1,5172012.250,5175529.938,3517.688
2,346,4,5,2170,2170,0,5180341.500,5181274.000,932.500
2,347,9,0,2220,2220,0,5284491.500,5286077.562,1586.062
2,348,9,1,2222,2223,1,5288669.188,5291701.625,3032.438
2,349,9,2,2224,2225,1,5292823.500,5295991.125,3167.625
2,351,9,4,2228,2228,0,5301155.562,5302539.688,1384.125
2,352,9,5,2230,2231,1,5305321.562,5307649.375,2327.812
2,353,15,0,2292,2292,0,5434467.562,5436001.125,1533.562
2,354,15,1,2294,2294,0,5438645.625,5440671.750,2026.125
2,355,15,2,2296,2297,1,5442799.500,5445906.938,3107.438
2,356,15,3,2298,2299,1,5446965.500,5450936.062,3970.562
2,358,15,5,2302,2302,0,5455297.500,5456310.000,1012.500
2,359,0,0,2304,2304,0,5459463.500,5461417.812,1954.312
2,360,0,1,2306,2306,0,5463629.688,5465270.375,1640.688
2,361,0,2,2308,2309,1,5467795.562,5470860.188,3064.625
2,362,0,3,2310,2311,1,5471963.062,5475501.438,3538.375
2,364,0,5,2314,2314,0,5480298.438,5481422.688,1124.250
2,365,3,0,2340,2340,0,5534451.500,5536134.688,1683.188
2,366,3,1,2342,2343,1,5538617.562,5541513.562,2896.000
2,367,3,2,2344,2345,1,5542783.625,5546155.938,3372.312
2,368,3,3,2346,2347,1,5546949.500,5550205.562,3256.062
2,370,3,5,2350,2350,0,5555281.500,5556141.188,859.688
2,371,4,0,2352,2352,0,5559447.688,5561450.312,2002.625
2,372,4,1,2354,2355,1,5563613.500,5566666.500,3053.000
2,373,4,2,2356,2357,1,5567780.188,5571714.000,3933.812
2,375,4,4,2360,2360,0,5576111.812,5577693.250,1581.438
2,376,4,5,2362,2363,1,5580277.625,5582994.375,2716.750
2,377,9,0,2412,2412,0,5684427.500,5686064.750,1637.250
2,378,9,1,2414,2414,0,5688593.625,5690489.438,1895.812
2,379,9,2,2416,2417,1,5692759.500,5695904.312,3144.812
2,380,9,3,2418,2419,1,5696925.562,5700723.500,3797.938
2,382,9,5,2422,2422,0,5705257.500,5706243.625,986.125
2,383,15,0,2484,2484,0,5834403.500,5836094.250,1690.750
2,384,15,1,2486,2487,1,5838570.000,5841702.812,3132.812
2,385,15,2,2488,2489,1,5842735.500,5846140.500,3405.000
2,386,15,3,2490,2491,1,5846912.438,5850208.375,3295.938
2,388,15,5,2494,2494,0,5855234.062,5856168.250,934.188
2,389,0,0,2496,2496,0,5859399.562,5861475.250,2075.688
2,390,0,1,2498,2499,1,5863565.500,5866697.688,3132.188
2,391,0,2,2500,2501,1,5867732.812,5871726.938,3994.125
2,393,0,4,2504,2504,0,5876063.750,5877475.125,1411.375
2,394,0,5,2506,2506,0,5880229.625,5882074.000,1844.375
2,395,3,0,2532,2532,0,5934387.500,5935902.688,1515.188
2,396,3,1,2534,2534,0,5938553.938,5940348.250,1794.312
2,397,3,2,2536,2537,1,5942719.500,5945753.875,3034.375
2,398,3,3,2538,2539,1,5946885.688,5950588.312,3702.625
2,400,3,5,2542,2542,0,5955222.125,5956315.375,1093.250
2,401,4,0,2544,2544,0,5959383.500,5961248.875,1865.375
2,402,4,1,2546,2547,1,5963558.562,5966491.312,2932.750
2,403,4,2,2548,2549,1,5967718.562,5971135.188,3416.625
2,404,4,3,2550,2551,1,5971881.500,5975186.312,3304.812
2,406,4,5,2554,2554,0,5980216.000,5981124.938,908.938
2,407,9,0,2604,2604,0,6084363.500,6086021.438,1657.938
2,408,9,1,2606,2607,1,6088529.688,6091656.125,3126.438
2,410,9,3,2610,2610,0,6096861.500,6098217.062,1355.562
2,411,9,4,2612,2613,1,6101027.500,6103820.938,2793.438
2,412,9,5,2614,2615,1,6105193.562,6108343.688,3150.125
2,413,15,0,2676,2676,0,6234340.125,6235976.688,1636.562
2,414,15,1,2678,2678,0,6238506.438,6240404.688,1898.250
2,415,15,2,2680,2681,1,6242671.562,6245627.625,2956.062
2,416,15,3,2682,2683,1,6246839.188,6250669.000,3829.812
2,418,15,5,2686,2686,0,6255169.500,6256219.375,1049.875
2,419,0,0,2688,2688,0,6259335.500,6261150.750,1815.250
2,420,0,1,2690,2691,1,6263509.812,6266574.125,3064.312
2,421,0,2,2692,2693,1,6267667.562,6271226.000,3558.438
2,422,0,3,2694,2695,1,6271844.938,6275271.125,3426.188
2,424,0,5,2698,2698,0,6280165.500,6280978.688,813.188
2,425,3,0,2724,2724,0,6334323.500,6335987.688,1664.188
2,426,3,1,2726,2727,1,6338489.625,6341403.312,2913.688
2,427,3,2,2728,2729,1,6342655.500,6345838.875,3183.375
2,429,3,4,2732,2732,0,6350987.500,6352206.500,1219.000
2,430,3,5,2734,2734,0,6355164.562,6357197.750,2033.188
2,431,4,0,2736,2736,0,6359319.562,6361346.438,2026.875
2,432,4,1,2738,2739,1,6363497.750,6366587.125,3089.375
2,433,4,2,2740,2741,1,6367651.500,6371409.188,3757.688
2,435,4,4,2744,2744,0,6375983.562,6377412.938,1429.375
2,436,4,5,2746,2747,1,6380149.562,6382714.062,2564.500
2,437,9,0,2796,2796,0,6484299.625,6485914.250,1614.625
2,438,9,1,2798,2798,0,6488465.500,6490344.875,1879.375
2,439,9,2,2800,2801,1,6492631.562,6495759.750,3128.188
2,440,9,3,2802,2803,1,6496797.688,6500578.938,3781.250
2,442,9,5,2806,2806,0,6505130.938,6506300.000,1169.062
2,443,15,0,2868,2868,0,6634276.312,6635861.438,1585.125
2,444,15,1,2870,2871,1,6638446.750,6641470.000,3023.250
2,445,15,2,2872,2873,1,6642607.500,6645902.000,3294.500
2,447,15,4,2876,2876,0,6650939.500,6652293.875,1354.375
2,448,15,5,2878,2878,0,6655105.875,6657107.688,2001.812
2,449,0,0,2880,2881,1,6659271.500,6662482.625,3211.125
2,450,0,1,2882,2883,1,6663437.688,6667450.188,4012.500
2,452,0,3,2886,2886,0,6671774.000,6673209.000,1435.000
2,453,0,4,2888,2888,0,6675935.500,6677607.625,1672.125
2,454,0,5,2890,2891,1,6680102.312,6682714.062,2611.750
2,455,3,0,2916,2916,0,6734259.500,6735872.875,1613.375
2,456,3,1,2918,2919,1,6738425.500,6741475.438,3049.938
2,457,3,2,2920,2921,1,6742591.688,6745724.375,3132.688
2,458,3,3,2922,2923,1,6746757.562,6750370.125,3612.562
2,460,3,5,2926,2926,0,6755089.500,6756109.438,1019.938
2,461,4,0,2928,2928,0,6759255.500,6761030.688,1775.188
2,462,4,1,2930,2931,1,6763423.188,6766260.875,2837.688
2,463,4,2,2932,2933,1,6767587.500,6770904.750,3317.250
2,465,4,4,2936,2936,0,6775919.500,6775956.875,37.375
2,466,4,5,2938,2938,0,6780088.625,6781081.125,992.500
2,467,9,0,2988,2988,0,6884235.562,6885767.125,1531.562
2,468,9,1,2990,2991,1,6888401.500,6891143.000,2741.500
2,469,9,2,2992,2993,1,6892567.500,6895782.375,3214.875
2,471,9,4,2996,2996,0,6900899.500,6902193.938,1294.438
2,472,9,5,2998,2998,0,6905065.500,6906969.000,1903.500
2,473,15,0,3060,3060,0,7034212.062,7035897.000,1684.938
2,474,15,1,3062,3063,1,7038380.812,7041505.875,3125.062
2,475,15,2,3064,3065,1,7042543.500,7046356.938,3813.438
2,477,15,4,3068,3068,0,7050875.562,7052357.438,1481.875
2,478,15,5,3070,3071,1,7055044.250,7057675.312,2631.062
2,479,0,0,3072,3073,1,7059207.500,7062656.938,3449.438
2,481,0,2,3076,3076,0,7067539.500,7069000.438,1460.938
2,482,0,3,3078,3079,1,7071706.250,7074604.250,2898.000
2,483,0,4,3080,3081,1,7075871.562,7079041.938,3170.375
2,484,0,5,3082,3083,1,7080046.688,7084173.688,4127.000
2,485,3,0,3108,3108,0,7134195.500,7135839.500,1644.000
2,486,3,1,3110,3111,1,7138361.500,7141066.438,2704.938
2,487,3,2,3112,3113,1,7142527.562,7145696.562,3169.000
2,488,3,3,3114,3115,1,7146695.688,7150731.938,4036.250
2,490,3,5,3118,3118,0,7155025.562,7156069.375,1043.812
2,491,4,0,3120,3120,0,7159192.125,7160990.625,1798.500
2,492,4,1,3122,3123,1,7163359.812,7166407.750,3047.938
2,493,4,2,3124,3125,1,7167523.500,7170645.938,3122.438
2,494,4,3,3126,3127,1,7171696.875,7175305.438,3608.562
2,496,4,5,3130,3130,0,7180021.500,7181035.500,1014.000
2,497,9,0,3180,3180,0,7284171.562,7285781.625,1610.062
2,498,9,1,3182,3183,1,7288342.375,7291381.188,3038.812
2,499,9,2,3184,3185,1,7292503.625,7296211.000,3707.375
2,500,9,3,3186,3187,1,7296673.125,7300257.625,3584.500
2,502,9,5,3190,3190,0,7305001.500,7306232.125,1230.625
2,503,15,0,3252,3252,0,7434147.562,7435734.125,1586.562
2,504,15,1,3254,3255,1,7438313.500,7441168.000,2854.500
2,505,15,2,3256,3257,1,7442483.438,7445639.938,3156.500
2,507,15,4,3260,3260,0,7450811.500,7452031.812,1220.312
2,508,15,5,3262,3262,0,7454981.938,7457016.812,2034.875
2,509,0,0,3264,3265,1,7459143.562,7462128.625,2985.062
2,510,0,1,3266,3267,1,7463316.438,7467158.375,3841.938
2,511,0,2,3268,3269,1,7467475.500,7471440.500,3965.000
2,513,0,4,3272,3272,0,7475807.625,7477345.562,1537.938
2,514,0,5,3274,3275,1,7479973.625,7482640.688,2667.062
2,515,3,0,3300,3300,0,7534131.562,7535660.250,1528.688
2,516,3,1,3302,3303,1,7538297.938,7541250.562,2952.625
2,517,3,2,3304,3305,1,7542463.562,7546095.625,3632.062
2,519,3,4,3308,3308,0,7550795.500,7552260.562,1465.062
2,520,3,5,3310,3310,0,7554962.188,7556267.812,1305.625
2,521,4,0,3312,3313,1,7559127.562,7561986.312,2858.750
2,522,4,1,3314,3315,1,7563304.188,7566701.812,3397.625
2,524,4,3,3318,3318,0,7571627.000,7572823.250,1196.250
2,525,4,4,3320,3320,0,7575791.562,7577846.125,2054.562
2,526,4,5,3322,3323,1,7579961.438,7582958.562,2997.125
2,527,9,0,3372,3372,0,7684107.500,7685617.125,1509.625
2,528,9,1,3374,3375,1,7688273.500,7691017.500,2744.000
2,529,9,2,3376,3377,1,7692439.500,7695443.688,3004.188
2,530,9,3,3378,3379,1,7696605.938,7700677.000,4071.062
2,532,9,5,3382,3382,0,7704937.500,7706008.438,1070.938
2,533,15,0,3444,3444,0,7834083.500,7835773.812,1690.312
2,534,15,1,3446,3447,1,7838256.812,7841382.375,3125.562
2,535,15,2,3448,3449,1,7842415.562,7846057.000,3641.438
2,537,15,4,3452,3452,0,7850747.500,7852258.750,1511.250
2,538,15,5,3454,3455,1,7854913.562,7857365.188,2451.625
2,539,0,0,3456,3457,1,7859079.500,7862608.188,3528.688
2,541,0,2,3460,3460,0,7867411.500,7868714.812,1303.312
2,542,0,3,3462,3463,1,7871577.500,7874316.875,2739.375
2,543,0,4,3464,3465,1,7875743.562,7878992.438,3248.875
2,544,0,5,3466,3468,2,7879915.938,7884104.438,4188.500
2,545,3,0,3492,3492,0,7934067.562,7935596.000,1528.438
2,546,3,1,3494,3494,0,7938245.438,7939853.188,1607.750
2,547,3,2,3496,3496,0,7942399.500,7944273.500,1874.000
2,548,3,3,3498,3499,1,7946565.500,7949490.438,2924.938
2,549,3,4,3500,3501,1,7950731.562,7954536.438,3804.875
2,551,4,0,3504,3504,0,7959063.500,7960960.625,1897.125
2,552,4,1,3506,3507,1,7963232.688,7966176.812,2944.125
2,553,4,2,3508,3509,1,7967395.500,7971023.375,3627.875
2,555,4,4,3512,3512,0,7975727.562,7977191.312,1463.750
2,556,4,5,3514,3514,0,7979904.750,7981187.812,1283.062
2,557,9,0,3564,3564,0,8084043.500,8085681.312,1637.812
2,558,9,1,3566,3567,1,8088209.500,8091280.875,3071.375
2,559,9,2,3568,3569,1,8092375.500,8095909.750,3534.250
2,561,9,4,3572,3572,0,8100710.562,8102278.250,1567.688
2,562,9,5,3574,3575,1,8104873.500,8107377.562,2504.062
2,563,15,0,3636,3636,0,8234019.500,8235658.938,1639.438
2,564,15,1,3638,3638,0,8238185.625,8239721.188,1535.562
2,565,15,2,3640,3640,0,8242352.312,8244372.938,2020.625
2,566,15,3,3642,3643,1,8246520.875,8249595.875,3075.000
2,567,15,4,3644,3645,1,8250683.500,8254647.875,3964.375
2,569,0,0,3648,3648,0,8259015.500,8260862.750,1847.250
2,570,0,1,3650,3651,1,8263181.500,8266273.875,3092.375
2,571,0,2,3652,3653,1,8267350.500,8271135.312,3784.812
2,573,0,4,3656,3656,0,8275679.500,8277270.375,1590.875
2,574,0,5,3658,3658,0,8279846.562,8281273.125,1426.562
2,575,3,0,3684,3684,0,8334003.500,8335617.312,1613.812
2,576,3,1,3686,3687,1,8338172.625,8341219.875,3047.250
2,577,3,2,3688,3689,1,8342335.500,8345864.000,3528.500
2,579,3,4,3692,3692,0,8350667.500,8352042.938,1375.438
2,580,3,5,3694,3695,1,8354833.500,8357153.875,2320.375
2,581,4,0,3696,3697,1,8358999.500,8362135.875,3136.375
2,582,4,1,3698,3699,1,8363165.625,8366161.375,2995.750
2,583,4,2,3700,3701,1,8367331.625,8371409.812,4078.188
2,585,4,4,3704,3704,0,8375663.500,8377200.375,1536.875
2,586,4,5,3706,3707,1,8379834.250,8382702.438,2868.188
2,587,9,0,3756,3756,0,8483979.500,8485642.312,1662.812
2,588,9,1,3758,3758,0,8488145.500,8490066.250,1920.750
2,589,9,2,3760,3760,0,8492311.500,8494289.312,1977.812
2,590,9,3,3762,3763,1,8496480.562,8499503.250,3022.688
2,591,9,4,3764,3765,1,8500643.500,8504546.250,3902.750
2,592,9,5,3766,3768,2,8504819.688,8509862.375,5042.688
2,593,15,0,3828,3828,0,8633955.500,8635649.500,1694.000
2,594,15,1,3830,3831,1,8638121.625,8641069.375,2947.750
2,595,15,2,3832,3833,1,8642287.500,8645991.562,3704.062
2,597,15,4,3836,3836,0,8650619.500,8652109.625,1490.125
2,598,15,5,3838,3839,1,8654785.500,8657240.562,2455.062
2,599,0,0,3840,3841,1,8658951.500,8662232.688,3281.188
2,600,0,1,3842,3843,1,8663117.562,8666264.438,3146.875
2,602,0,3,3846,3846,0,8671452.938,8672621.438,1168.500
2,603,0,4,3848,3848,0,8675615.562,8677638.312,2022.750
2,604,0,5,3850,3851,1,8679781.750,8682732.500,2950.750
2,605,3,0,3876,3876,0,8733939.562,8735571.375,1631.812
2,606,3,1,3878,3878,0,8738117.312,8739987.188,1869.875
2,607,3,2,3880,3881,1,8742271.500,8745204.125,2932.625
2,608,3,3,3882,3883,1,8746439.812,8749442.438,3002.625
2,609,3,4,3884,3885,1,8750604.000,8754287.500,3683.500
2,611,4,0,3888,3888,0,8758936.688,8760735.062,1798.375
2,612,4,1,3890,3891,1,8763101.625,8766152.188,3050.562
2,613,4,2,3892,3893,1,8767267.500,8770797.812,3530.312
2,615,4,4,3896,3896,0,8775599.500,8776979.750,1380.250
2,616,4,5,3898,3899,1,8779765.500,8782092.188,2326.688
2,617,9,0,3948,3948,0,8883915.500,8885480.250,1564.750
2,618,9,1,3950,3951,1,8888081.562,8891079.812,2998.250
2,619,9,2,3952,3953,1,8892247.500,8895720.938,3473.438
2,621,9,4,3956,3956,0,8900579.500,8901881.625,1302.125
2,622,9,5,3958,3959,1,8904745.500,8906860.625,2115.125
2,623,15,0,4020,4020,0,9033891.500,9035474.938,1583.438
2,624,15,1,4022,4022,0,9038057.562,9040133.312,2075.750
2,625,15,2,4024,4025,1,9042223.500,9045356.250,3132.750
2,626,15,3,4026,4027,1,9046391.562,9049411.875,3020.312
2,627,15,4,4028,4029,1,9050555.625,9054451.625,3896.000
2,629,0,0,4032,4032,0,9058887.625,9060678.750,1791.125
2,630,0,1,4034,4035,1,9063053.562,9066077.625,3024.062
2,631,0,2,4036,4037,1,9067219.500,9070717.250,3497.750
2,633,0,4,4040,4040,0,9075551.750,9077049.625,1497.875
2,634,0,5,4042,4043,1,9079718.688,9082170.062,2451.375
2,635,3,0,4068,4068,0,9133875.500,9135411.812,1536.312
2,636,3,1,4070,4071,1,9138050.812,9141014.375,2963.562
2,637,3,2,4072,4073,1,9142207.500,9145451.688,3244.188
2,639,3,4,4076,4076,0,9150545.250,9151843.812,1298.562
2,640,3,5,4078,4079,1,9154705.500,9156954.750,2249.250
2,641,4,0,4080,4081,1,9158871.562,9161949.000,3077.438
2,642,4,1,4082,4083,1,9163038.188,9166972.500,3934.312
2,644,4,3,4086,4086,0,9171369.500,9172974.625,1605.125
2,645,4,4,4088,4088,0,9175535.562,9177220.312,1684.750
2,646,4,5,4090,4091,1,9179706.188,9182332.750,2626.562
2,647,9,0,4140,4140,0,9283851.562,9285491.000,1639.438
2,648,9,1,4142,4143,1,9288017.500,9291090.562,3073.062
2,649,9,2,4144,4145,1,9292183.500,9296121.312,3937.812
2,651,9,4,4148,4148,0,9300515.500,9302079.312,1563.812
2,652,9,5,4150,4150,0,9304686.375,9306272.250,1585.875
2,653,15,0,4212,4212,0,9433827.500,9435473.562,1646.062
2,654,15,1,4214,4215,1,9437994.625,9441150.188,3155.562
2,656,15,3,4218,4218,0,9446325.562,9447751.875,1426.312
2,657,15,4,4220,4221,1,9450491.562,9453366.188,2874.625
2,658,15,5,4222,4223,1,9454657.688,9457897.938,3240.250
2,659,0,0,4224,4225,1,9458823.812,9462891.812,4068.000
2,661,0,2,4228,4228,0,9467155.562,9468638.875,1483.312
2,662,0,3,4230,4230,0,9471321.500,9473291.062,1969.562
2,663,0,4,4232,4233,1,9475487.500,9478491.250,3003.750
2,664,0,5,4234,4235,1,9479653.500,9483403.875,3750.375
2,665,3,0,4260,4260,0,9533811.500,9535472.750,1661.250
2,666,3,1,4262,4263,1,9537977.500,9541075.312,3097.812
2,667,3,2,4264,4265,1,9542143.500,9545920.375,3776.875
2,669,3,4,4268,4268,0,9550475.500,9552085.312,1609.812
2,670,3,5,4270,4271,1,9554643.500,9557196.250,2552.750
2,671,4,0,4272,4273,1,9558807.500,9561784.812,2977.312
2,672,4,1,4274,4275,1,9562973.500,9566418.688,3445.188
2,674,4,3,4278,4278,0,9571305.562,9572611.250,1305.688
2,675,4,4,4280,4281,1,9575471.562,9578231.562,2760.000
2,676,4,5,4282,4283,1,9579637.500,9582746.562,3109.062
2,677,9,0,4332,4332,0,9683787.500,9685423.500,1636.000
2,678,9,1,4334,4334,0,9687953.500,9689464.500,1511.000
2,679,9,2,4336,4337,1,9692122.438,9695157.312,3034.875
2,681,9,4,4340,4340,0,9700458.688,9701732.125,1273.438
2,682,9,5,4342,4343,1,9704621.062,9706735.625,2114.562
2,683,15,0,4404,4404,0,9833763.500,9835423.938,1660.438
2,684,15,1,4406,4407,1,9837929.562,9841032.500,3102.938
2,685,15,2,4408,4409,1,9842095.500,9845883.562,3788.062
2,687,15,4,4412,4412,0,9850427.562,9851884.062,1456.500
2,688,15,5,4414,4415,1,9854603.562,9857226.750,2623.188
2,689,0,0,4416,4417,1,9858759.500,9862409.312,3649.812
2,691,0,2,4420,4420,0,9867091.500,9868576.375,1484.875
2,692,0,3,4422,4423,1,9871258.188,9874180.188,2922.000
2,693,0,4,4424,4425,1,9875423.562,9878868.000,3444.438
2,694,0,5,4426,4428,2,9879592.062,9884545.438,4953.375
2,695,3,0,4452,4452,0,9933747.562,9935306.438,1558.875
2,696,3,1,4454,4455,1,9937913.500,9940722.062,2808.562
2,697,3,2,4456,4457,1,9942079.500,9944221.875,2142.375
2,698,3,3,4458,4459,1,9946245.500,9949401.812,3156.312
2,699,3,4,4460,4461,1,9950411.562,9954435.562,4024.000
2,701,4,0,4464,4464,0,9958743.875,9960646.562,1902.688
2,702,4,1,4466,4467,1,9962909.750,9965875.000,2965.250
2,703,4,2,4468,4469,1,9967075.500,9970898.000,3822.500
2,705,4,4,4472,4472,0,9975407.562,9976889.500,1481.938
2,706,4,5,4474,4475,1,9979573.500,9982190.625,2617.125
2,707,9,0,4524,4524,0,10083723.500,10085405.625,1682.125
2,708,9,1,4526,4527,1,10087890.562,10090992.938,3102.375
2,709,9,2,4528,4529,1,10092055.500,10095835.000,3779.500
2,711,9,4,4532,4532,0,10100387.562,10101993.938,1606.375
2,712,9,5,4534,4535,1,10104564.375,10107114.125,2549.750
2,713,15,0,4596,4596,0,10233702.688,10235259.062,1556.375
2,714,15,1,4598,4599,1,10237865.500,10240656.188,2790.688
2,715,15,2,4600,4601,1,10242031.500,10244911.125,2879.625
2,716,15,3,4602,4603,1,10246197.625,10249348.688,3151.062
2,718,15,5,4606,4606,0,10254531.000,10255338.188,807.188
2,719,0,0,4608,4608,0,10258695.500,10260615.562,1920.062
2,720,0,1,4610,4611,1,10262864.188,10265813.500,2949.312
2,721,0,2,4612,4613,1,10267027.500,10270842.750,3815.250
2,723,0,4,4616,4616,0,10275359.562,10276797.750,1438.188
2,724,0,5,4618,4619,1,10279525.875,10282105.125,2579.250
2,725,3,0,4644,4644,0,10333683.562,10335290.500,1606.938
2,726,3,1,4646,4647,1,10337851.250,10340893.062,3041.812
2,727,3,2,4648,4649,1,10342015.500,10345725.875,3710.375
2,729,3,4,4652,4652,0,10350347.562,10351903.062,1555.500
2,730,3,5,4654,4655,1,10354518.875,10357001.750,2482.875
2,731,4,0,4656,4657,1,10358679.500,10361997.750,3318.250
2,733,4,2,4660,4660,0,10367011.500,10368367.250,1355.750
2,734,4,3,4662,4662,0,10371177.562,10372615.938,1438.375
2,735,4,4,4664,4665,1,10375343.562,10377488.875,2145.312
2,736,4,5,4666,4667,1,10379521.812,10382588.812,3067.000
2,737,9,0,4716,4716,0,10483659.500,10485215.125,1555.625
2,738,9,1,4718,4719,1,10487825.562,10490615.500,2789.938
2,739,9,2,4720,4721,1,10491991.500,10495263.500,3272.000
2,740,9,3,4722,4723,1,10496157.500,10499301.500,3144.000
2,741,9,4,4724,4725,1,10500328.188,10504344.500,4016.312
2,742,9,5,4726,4728,2,10504491.438,10509648.375,5156.938
2,743,15,0,4788,4788,0,10633635.562,10635241.500,1605.938
2,744,15,1,4790,4791,1,10637802.125,10640850.062,3047.938
2,745,15,2,4792,4793,1,10641967.500,10645701.125,3733.625
2,747,15,4,4796,4796,0,10650299.562,10651890.312,1590.750
2,748,15,5,4798,4799,1,10654466.188,10657019.500,2553.312
2,749,0,0,4800,4801,1,10658631.500,10662001.125,3369.625
2,751,0,2,4804,4804,0,10666963.500,10668346.688,1383.188
2,752,0,3,4806,4807,1,10671129.500,10673948.750,2819.250
2,753,0,4,4808,4809,1,10675295.562,10678379.812,3084.250
2,754,0,5,4810,4811,1,10679461.625,10683493.375,4031.750
2,755,3,0,4836,4836,0,10733619.500,10735159.188,1539.688
2,756,3,1,4838,4839,1,10737785.562,10740651.812,2866.250
2,757,3,2,4840,4841,1,10741951.562,10746085.688,4134.125
2,759,3,4,4844,4844,0,10750283.500,10751666.438,1382.938
2,760,3,5,4846,4846,0,10754450.812,10755472.750,1021.938
2,761,4,0,4848,4848,0,10758615.500,10760536.062,1920.562
2,762,4,1,4850,4851,1,10762791.438,10765776.750,2985.312
2,763,4,2,4852,4853,1,10766947.562,10770623.312,3675.750
2,765,4,4,4856,4856,0,10775279.500,10776791.250,1511.750
2,766,4,5,4858,4859,1,10779445.500,10782142.312,2696.812
2,767,9,0,4908,4908,0,10883595.500,10885281.250,1685.750
2,768,9,1,4910,4911,1,10887764.250,10890868.562,3104.312
2,769,9,2,4912,4913,1,10891927.500,10895509.688,3582.188
2,771,9,4,4916,4916,0,10900259.812,10901878.188,1618.375
2,772,9,5,4918,4919,1,10904425.938,10906965.250,2539.312
2,773,15,0,4980,4980,0,11033571.688,11035238.500,1666.812
2,774,15,1,4982,4983,1,11037737.500,11040471.438,2733.938
2,775,15,2,4984,4985,1,11041903.500,11045119.812,3216.312
2,776,15,3,4986,4987,1,11046069.500,11050161.188,4091.688
2,777,15,4,4988,4989,1,11050235.500,11054239.688,4004.188
2,779,0,0,4992,4992,0,11058567.562,11060442.312,1874.750
2,780,0,1,4994,4995,1,11062739.188,11065841.188,3102.000
2,781,0,2,4996,4997,1,11066899.562,11070681.750,3782.188
2,783,0,4,5000,5000,0,11075231.500,11076825.438,1593.938
2,784,0,5,5002,5003,1,11079397.562,11081931.875,2534.312
2,785,3,0,5028,5028,0,11133555.500,11135172.062,1616.562
2,786,3,1,5030,5030,0,11137721.500,11139228.312,1506.812
2,787,3,2,5032,5033,1,11141887.688,11145052.812,3165.125
2,788,3,3,5034,5035,1,11146056.375,11149444.250,3387.875
2,790,3,5,5038,5038,0,11154387.000,11155378.125,991.125
2,791,4,0,5040,5041,1,11158551.500,11161273.062,2721.562
2,792,4,1,5042,5043,1,11162717.500,11165905.188,3187.688
2,793,4,2,5044,5045,1,11166883.500,11170952.688,4069.188
2,795,4,4,5048,5048,0,11175215.625,11176725.125,1509.500
2,796,4,5,5050,5050,0,11179384.375,11180532.938,1148.562
2,797,9,0,5100,5100,0,11283531.500,11285191.625,1660.125
2,798,9,1,5102,5103,1,11287699.562,11290403.312,2703.750
2,799,9,2,5104,5105,1,11291863.562,11294823.625,2960.062
2,800,9,3,5106,5107,1,11296030.062,11300044.688,4014.625
2,802,9,5,5110,5110,0,11304364.312,11305376.125,1011.812
2,803,15,0,5172,5172,0,11433507.500,11435190.875,1683.375
2,804,15,1,5174,5174,0,11437674.062,11439240.875,1566.812
2,805,15,2,5176,5177,1,11441839.562,11444853.438,3013.875
2,806,15,3,5178,5179,1,11446015.562,11449517.438,3501.875
2,808,15,5,5182,5182,0,11454348.875,11455492.562,1143.688
2,809,0,0,5184,5185,1,11458503.500,11461385.375,2881.875
2,810,0,1,5186,5187,1,11462670.375,11465798.312,3127.938
2,812,0,3,5190,5190,0,11471001.750,11472179.812,1178.062
2,813,0,4,5192,5192,0,11475167.688,11477196.688,2029.000
2,814,0,5,5194,5194,0,11479340.062,11481187.188,1847.125
2,815,3,0,5220,5220,0,11533491.500,11535075.875,1584.375
2,816,3,1,5222,5222,0,11537657.500,11539716.000,2058.500
2,817,3,2,5224,5225,1,11541823.562,11544945.188,3121.625
2,818,3,3,5226,5227,1,11545989.625,11549956.062,3966.438
